date_exp,gpu_platform,BW,img_resolution,gpu_power,av_end2end_delay,av_gpu_delay,av_num_obj,AP1,powermeter_av,rapl_av,clocksp_av
2024-01-01 20:55:00,NVIDIA RTX 3090,100,65,255,43.45,12.13,8,0.95,139.45,11.11,3371
2024-01-01 21:00:00,NVIDIA RTX 3090,20,92,206,15.29,22.33,11,0.87,25.34,59.15,2125
2024-01-01 21:05:00,NVIDIA RTX 3090,50,92,93,68.71,8.25,10,0.87,50.52,27.09,2174
2024-01-01 21:10:00,NVIDIA A100,20,78,262,7.03,6.81,14,0.85,24.9,23.6,3453
2024-01-01 21:15:00,NVIDIA A100,20,87,148,67.4,19.47,7,0.99,86.11,56.16,3237
2024-01-01 21:20:00,NVIDIA A100,50,82,114,16.84,5.25,14,0.56,96.45,43.68,3470
2024-01-01 21:25:00,NVIDIA A100,50,88,73,50.62,45.2,2,0.84,85.08,17.21,2122
2024-01-01 21:30:00,NVIDIA RTX 3090,20,57,91,50.62,3.33,12,0.54,27.22,47.42,2606
2024-01-01 21:35:00,NVIDIA A100,100,82,256,69.07,49.06,7,0.65,63.75,18.94,2362
2024-01-01 21:40:00,NVIDIA RTX 3090,100,51,266,20.64,41.36,13,0.6,61.91,29.13,3247
2024-01-01 21:45:00,NVIDIA A100,20,54,113,78.86,38.18,9,0.75,49.39,13.17,3549
2024-01-01 21:50:00,NVIDIA A100,100,97,203,77.44,22.45,1,0.79,145.9,20.53,3233
2024-01-01 21:55:00,NVIDIA RTX 3090,10,80,236,25.83,37.64,8,0.8,139.46,6.71,2737
2024-01-01 22:00:00,NVIDIA A100,100,51,101,34.28,48.74,8,0.78,112.94,5.03,2842
2024-01-01 22:05:00,NVIDIA RTX 3090,10,55,50,70.94,38.14,13,0.62,15.24,79.88,3540
2024-01-01 22:10:00,NVIDIA A100,10,74,239,21.15,22.26,14,0.79,80.45,42.9,3863
2024-01-01 22:15:00,NVIDIA RTX 3090,50,86,100,115.53,26.36,14,0.67,69.87,33.33,3271
2024-01-01 22:20:00,NVIDIA A100,20,95,95,51.0,17.52,5,0.62,92.29,48.94,3818
2024-01-01 22:25:00,NVIDIA RTX 3090,50,55,106,21.22,13.8,6,0.58,108.98,66.37,3023
2024-01-01 22:30:00,NVIDIA A100,20,79,88,5.68,39.23,4,0.62,122.07,17.54,3788
2024-01-01 22:35:00,NVIDIA A100,50,85,97,52.51,5.92,7,0.7,43.8,66.11,3606
2024-01-01 22:40:00,NVIDIA RTX 3090,10,75,258,61.12,12.95,9,0.62,46.08,66.23,3853
2024-01-01 22:45:00,NVIDIA RTX 3090,10,60,136,8.6,28.1,8,0.94,21.31,29.76,2526
2024-01-01 22:50:00,NVIDIA RTX 3090,100,66,181,59.7,21.46,2,0.53,38.56,45.41,2822
2024-01-01 22:55:00,NVIDIA A100,20,77,145,0.31,28.2,7,0.51,123.45,74.21,2062
2024-01-01 23:00:00,NVIDIA RTX 3090,100,87,164,29.81,29.3,14,0.76,48.35,51.54,3188
2024-01-01 23:05:00,NVIDIA RTX 3090,10,94,208,35.28,18.25,3,0.74,92.81,58.05,3545
2024-01-01 23:10:00,NVIDIA RTX 3090,10,83,195,78.23,37.37,12,0.98,119.87,35.23,2513
2024-01-01 23:15:00,NVIDIA RTX 3090,10,80,209,149.09,29.27,4,0.85,31.41,61.14,2963
2024-01-01 23:20:00,NVIDIA A100,20,64,165,51.07,37.76,6,0.5,134.39,69.27,2230
2024-01-01 23:25:00,NVIDIA A100,50,86,268,70.58,37.71,12,0.88,38.35,45.18,3249
2024-01-01 23:30:00,NVIDIA RTX 3090,20,70,120,156.97,36.5,1,0.95,64.16,22.64,3166
2024-01-01 23:35:00,NVIDIA A100,10,74,75,5.04,28.74,12,0.78,114.53,9.26,2660
2024-01-01 23:40:00,NVIDIA A100,50,99,126,33.97,15.02,7,0.86,124.54,8.18,2792
2024-01-01 23:45:00,NVIDIA RTX 3090,20,87,297,244.39,30.49,5,0.59,54.65,69.06,3490
2024-01-01 23:50:00,NVIDIA RTX 3090,100,68,59,8.75,33.8,1,0.95,89.15,43.06,2741
2024-01-01 23:55:00,NVIDIA A100,10,74,114,3.7,42.36,12,0.63,110.76,53.81,3747
2024-01-02 00:00:00,NVIDIA A100,100,87,245,13.64,15.03,3,0.85,61.25,6.38,2173
2024-01-02 00:05:00,NVIDIA A100,20,54,195,19.58,49.62,12,0.83,101.73,6.27,2348
2024-01-02 00:10:00,NVIDIA RTX 3090,100,61,156,11.01,9.65,12,0.93,85.88,44.32,2762
2024-01-02 00:15:00,NVIDIA A100,10,99,294,62.56,48.15,7,0.71,50.18,31.37,3004
2024-01-02 00:20:00,NVIDIA A100,20,79,110,37.01,18.61,9,0.65,42.3,60.13,2918
2024-01-02 00:25:00,NVIDIA RTX 3090,50,50,59,18.18,7.89,4,0.88,109.35,61.64,3494
2024-01-02 00:30:00,NVIDIA RTX 3090,100,62,94,90.95,41.01,4,0.75,86.17,33.7,3454
2024-01-02 00:35:00,NVIDIA RTX 3090,20,58,74,7.07,36.07,4,0.69,55.04,18.68,2022
2024-01-02 00:40:00,NVIDIA A100,50,79,103,26.77,28.66,13,0.73,42.01,65.07,3072
2024-01-02 00:45:00,NVIDIA A100,10,80,108,68.12,40.07,10,0.51,58.67,51.31,2243
2024-01-02 00:50:00,NVIDIA A100,10,62,257,1.1,15.9,7,0.62,26.98,17.11,2308
2024-01-02 00:55:00,NVIDIA RTX 3090,20,51,276,89.99,39.35,2,0.75,82.16,29.45,2537
2024-01-02 01:00:00,NVIDIA A100,100,51,227,54.8,25.84,8,0.94,90.45,52.39,3902
2024-01-02 01:05:00,NVIDIA A100,100,78,259,37.63,36.23,9,0.68,71.7,9.63,3037
2024-01-02 01:10:00,NVIDIA A100,100,95,245,3.46,31.87,9,0.87,85.84,10.49,2689
2024-01-02 01:15:00,NVIDIA A100,100,98,163,88.36,34.64,12,0.98,101.69,72.03,3392
2024-01-02 01:20:00,NVIDIA A100,20,83,254,62.96,5.21,12,0.97,78.39,41.92,3457
2024-01-02 01:25:00,NVIDIA RTX 3090,10,63,136,262.94,35.92,5,0.95,36.54,77.99,3540
2024-01-02 01:30:00,NVIDIA A100,100,83,278,342.4,6.11,11,0.88,109.79,15.66,3154
2024-01-02 01:35:00,NVIDIA RTX 3090,10,86,118,10.16,6.48,4,0.74,118.89,22.85,3537
2024-01-02 01:40:00,NVIDIA A100,20,63,171,0.09,17.06,2,0.77,58.1,59.68,3563
2024-01-02 01:45:00,NVIDIA RTX 3090,10,72,113,5.67,13.1,7,0.55,121.73,46.4,2836
2024-01-02 01:50:00,NVIDIA RTX 3090,10,95,268,4.03,44.12,13,0.82,87.88,37.41,3421
2024-01-02 01:55:00,NVIDIA A100,10,95,210,3.01,24.52,8,0.59,71.17,47.65,2174
2024-01-02 02:00:00,NVIDIA RTX 3090,100,58,254,55.54,4.71,8,0.81,149.58,69.77,3489
2024-01-02 02:05:00,NVIDIA A100,10,95,298,11.89,44.57,3,0.95,139.24,10.44,3741
2024-01-02 02:10:00,NVIDIA RTX 3090,10,90,226,20.6,28.37,8,0.64,43.02,61.87,2431
2024-01-02 02:15:00,NVIDIA RTX 3090,10,89,208,17.29,14.83,14,0.76,144.54,52.97,2728
2024-01-02 02:20:00,NVIDIA RTX 3090,20,86,285,6.16,18.79,12,0.93,111.05,79.8,3875
2024-01-02 02:25:00,NVIDIA A100,50,57,137,44.75,44.66,9,0.59,23.38,69.86,3520
2024-01-02 02:30:00,NVIDIA A100,100,61,266,92.86,8.17,6,0.65,31.5,57.87,2287
2024-01-02 02:35:00,NVIDIA A100,10,80,273,33.56,6.53,5,0.76,135.36,8.48,3691
2024-01-02 02:40:00,NVIDIA A100,50,51,221,5.43,19.46,3,0.76,49.55,57.65,2710
2024-01-02 02:45:00,NVIDIA RTX 3090,100,93,130,301.91,5.34,5,0.61,31.77,62.98,2403
2024-01-02 02:50:00,NVIDIA A100,20,94,60,43.48,44.08,3,0.61,120.69,56.14,3634
2024-01-02 02:55:00,NVIDIA A100,100,66,69,10.02,31.11,3,0.6,73.63,9.65,3729
2024-01-02 03:00:00,NVIDIA A100,50,70,269,37.37,12.01,2,0.67,45.38,78.22,2627
2024-01-02 03:05:00,NVIDIA A100,100,81,55,28.37,12.52,7,0.82,66.44,12.89,2486
2024-01-02 03:10:00,NVIDIA A100,20,88,218,134.83,8.41,14,0.6,78.31,23.44,3411
2024-01-02 03:15:00,NVIDIA A100,50,53,148,32.05,33.61,13,0.74,121.79,63.6,3973
2024-01-02 03:20:00,NVIDIA A100,50,94,245,7.64,36.27,11,0.99,46.34,9.44,3686
2024-01-02 03:25:00,NVIDIA RTX 3090,100,87,189,30.19,9.28,4,0.71,61.93,37.38,3786
2024-01-02 03:30:00,NVIDIA RTX 3090,10,83,263,9.06,22.74,7,0.61,25.44,79.49,2682
2024-01-02 03:35:00,NVIDIA RTX 3090,100,76,274,55.63,46.29,5,0.89,45.28,68.04,3316
2024-01-02 03:40:00,NVIDIA RTX 3090,50,70,186,185.19,2.59,9,0.72,32.73,59.93,3019
2024-01-02 03:45:00,NVIDIA RTX 3090,50,67,217,185.73,8.87,8,0.99,63.44,71.88,3805
2024-01-02 03:50:00,NVIDIA RTX 3090,20,82,135,35.1,15.12,6,0.92,113.92,39.1,3526
2024-01-02 03:55:00,NVIDIA RTX 3090,50,90,145,94.63,4.56,2,0.96,59.88,13.25,3939
2024-01-02 04:00:00,NVIDIA RTX 3090,20,68,252,20.44,7.42,1,0.74,136.2,48.67,2291
2024-01-02 04:05:00,NVIDIA A100,20,84,297,5.74,3.77,13,0.7,112.16,16.9,2402
2024-01-02 04:10:00,NVIDIA A100,10,79,142,51.19,42.49,14,0.8,94.31,70.22,3388
2024-01-02 04:15:00,NVIDIA RTX 3090,50,81,281,28.44,12.38,13,0.55,129.16,15.04,2899
2024-01-02 04:20:00,NVIDIA RTX 3090,10,81,52,25.6,12.41,1,0.56,64.44,56.75,3128
2024-01-02 04:25:00,NVIDIA A100,10,95,94,65.9,13.59,7,0.55,75.05,33.31,3760
2024-01-02 04:30:00,NVIDIA RTX 3090,20,80,121,41.43,44.11,1,0.91,18.86,31.38,2308
2024-01-02 04:35:00,NVIDIA RTX 3090,100,57,55,16.0,10.84,2,0.64,57.13,29.5,2041
2024-01-02 04:40:00,NVIDIA RTX 3090,10,72,299,125.5,7.42,9,0.6,23.81,18.4,2907
2024-01-02 04:45:00,NVIDIA RTX 3090,50,99,237,4.08,2.29,8,1.0,104.58,70.23,3860
2024-01-02 04:50:00,NVIDIA A100,100,97,142,142.1,10.03,4,0.89,74.99,59.31,3400
2024-01-02 04:55:00,NVIDIA RTX 3090,20,58,247,7.31,28.84,10,0.62,142.52,41.48,3071
2024-01-02 05:00:00,NVIDIA RTX 3090,20,80,258,2.03,31.26,3,0.52,64.49,19.63,2510
2024-01-02 05:05:00,NVIDIA A100,50,65,86,5.01,31.94,7,0.7,134.45,50.17,2187
2024-01-02 05:10:00,NVIDIA RTX 3090,50,67,66,90.85,5.64,9,0.82,141.28,69.44,3310
2024-01-02 05:15:00,NVIDIA RTX 3090,20,97,135,8.45,5.9,9,0.76,39.19,41.71,3692
2024-01-02 05:20:00,NVIDIA RTX 3090,100,51,229,76.68,42.95,14,0.65,19.47,18.92,3632
2024-01-02 05:25:00,NVIDIA RTX 3090,20,93,79,74.73,16.89,13,0.83,10.61,42.04,3237
2024-01-02 05:30:00,NVIDIA RTX 3090,100,60,227,115.18,46.61,9,0.64,103.49,23.95,2102
2024-01-02 05:35:00,NVIDIA RTX 3090,20,99,281,153.5,16.83,1,0.99,109.42,45.47,2404
2024-01-02 05:40:00,NVIDIA A100,50,87,279,197.7,5.61,13,0.91,82.75,52.06,2964
2024-01-02 05:45:00,NVIDIA A100,20,50,101,2.57,11.79,12,0.62,39.55,16.46,2747
2024-01-02 05:50:00,NVIDIA A100,10,74,138,60.74,8.1,13,1.0,141.52,9.36,3229
2024-01-02 05:55:00,NVIDIA RTX 3090,100,68,175,89.27,1.99,9,0.63,141.2,72.48,2956
2024-01-02 06:00:00,NVIDIA RTX 3090,10,74,119,40.51,28.07,8,0.69,84.4,29.8,3814
2024-01-02 06:05:00,NVIDIA RTX 3090,50,64,250,35.45,11.53,13,0.9,49.62,42.68,2403
2024-01-02 06:10:00,NVIDIA RTX 3090,10,68,224,13.11,22.14,13,0.62,24.98,41.12,3378
2024-01-02 06:15:00,NVIDIA A100,20,85,245,57.92,9.82,9,0.75,65.09,45.16,2625
2024-01-02 06:20:00,NVIDIA RTX 3090,10,51,221,46.1,28.25,3,0.66,146.76,33.72,3842
2024-01-02 06:25:00,NVIDIA A100,50,67,144,131.17,25.18,1,0.59,62.91,23.58,3970
2024-01-02 06:30:00,NVIDIA A100,10,85,235,10.22,37.82,2,0.62,74.47,8.79,3445
2024-01-02 06:35:00,NVIDIA A100,100,67,283,60.87,36.62,9,0.82,50.75,43.13,3351
2024-01-02 06:40:00,NVIDIA A100,100,68,294,197.02,37.92,14,0.95,29.07,5.91,3499
2024-01-02 06:45:00,NVIDIA RTX 3090,50,78,270,4.6,3.36,9,0.71,136.22,19.25,3959
2024-01-02 06:50:00,NVIDIA A100,20,89,169,18.87,45.14,11,0.93,79.54,20.93,3878
2024-01-02 06:55:00,NVIDIA A100,20,70,192,8.59,9.48,12,0.93,111.08,7.65,3942
2024-01-02 07:00:00,NVIDIA A100,100,65,205,42.58,4.35,8,0.52,118.47,60.82,2993
2024-01-02 07:05:00,NVIDIA RTX 3090,100,59,174,65.26,40.42,12,0.76,85.95,33.23,2617
2024-01-02 07:10:00,NVIDIA RTX 3090,10,55,170,65.93,8.14,5,0.88,26.48,52.04,3560
2024-01-02 07:15:00,NVIDIA A100,20,62,186,1.64,46.98,7,0.56,63.22,46.26,2723
2024-01-02 07:20:00,NVIDIA RTX 3090,100,81,107,23.68,8.16,1,0.8,110.27,48.17,3870
2024-01-02 07:25:00,NVIDIA A100,10,75,157,55.44,41.88,10,0.73,24.87,59.62,3249
2024-01-02 07:30:00,NVIDIA A100,10,55,110,17.36,36.51,8,0.79,145.86,42.07,3245
2024-01-02 07:35:00,NVIDIA A100,50,85,105,25.67,44.96,13,0.94,17.75,73.67,3789
2024-01-02 07:40:00,NVIDIA RTX 3090,10,72,155,52.48,20.04,7,0.73,62.28,12.24,2903
2024-01-02 07:45:00,NVIDIA RTX 3090,100,54,201,221.67,11.35,8,0.62,149.54,72.6,2032
2024-01-02 07:50:00,NVIDIA A100,100,55,105,21.52,35.75,7,0.74,119.8,45.12,3877
2024-01-02 07:55:00,NVIDIA RTX 3090,10,87,111,67.92,44.33,8,0.72,147.48,42.45,2404
2024-01-02 08:00:00,NVIDIA A100,20,80,61,31.64,2.06,5,0.99,32.82,43.43,2413
2024-01-02 08:05:00,NVIDIA A100,20,88,271,34.91,13.82,11,0.62,62.83,14.38,3843
2024-01-02 08:10:00,NVIDIA RTX 3090,100,84,252,1.4,27.92,4,0.55,75.59,30.94,2946
2024-01-02 08:15:00,NVIDIA RTX 3090,10,95,191,60.84,36.96,6,0.51,61.31,44.39,3972
2024-01-02 08:20:00,NVIDIA A100,10,88,133,65.81,29.88,10,0.64,84.34,79.38,3404
2024-01-02 08:25:00,NVIDIA A100,100,88,269,107.79,34.97,1,0.98,44.22,38.16,2677
2024-01-02 08:30:00,NVIDIA A100,50,71,249,47.53,32.18,11,0.73,91.47,57.43,3766
2024-01-02 08:35:00,NVIDIA RTX 3090,10,64,195,43.04,47.67,1,0.5,142.05,47.89,3735
2024-01-02 08:40:00,NVIDIA RTX 3090,50,64,215,18.44,40.51,9,0.78,58.55,37.67,3829
2024-01-02 08:45:00,NVIDIA A100,100,89,139,46.73,8.96,13,0.91,41.65,51.18,3102
2024-01-02 08:50:00,NVIDIA RTX 3090,100,86,198,58.76,35.46,2,0.58,67.75,16.66,3333
2024-01-02 08:55:00,NVIDIA RTX 3090,10,58,82,73.59,47.13,11,0.9,20.56,34.71,2260
2024-01-02 09:00:00,NVIDIA RTX 3090,50,50,209,46.22,17.37,10,0.92,49.45,20.99,3134
2024-01-02 09:05:00,NVIDIA A100,100,74,261,189.38,18.23,8,0.61,90.15,64.49,2546
2024-01-02 09:10:00,NVIDIA A100,100,52,168,66.07,28.39,12,0.79,98.32,25.96,3452
2024-01-02 09:15:00,NVIDIA A100,20,92,167,38.04,11.37,4,0.5,86.51,10.2,2976
2024-01-02 09:20:00,NVIDIA RTX 3090,10,50,269,13.35,8.23,4,0.6,101.03,49.25,2763
2024-01-02 09:25:00,NVIDIA A100,10,57,292,11.83,39.5,5,0.94,75.74,11.96,2828
2024-01-02 09:30:00,NVIDIA RTX 3090,10,52,251,163.67,19.87,10,0.68,148.61,75.55,3499
2024-01-02 09:35:00,NVIDIA RTX 3090,50,50,231,187.33,4.54,2,0.62,141.27,28.66,3520
2024-01-02 09:40:00,NVIDIA RTX 3090,10,53,212,47.26,41.82,4,0.7,19.29,45.71,2944
2024-01-02 09:45:00,NVIDIA RTX 3090,100,91,116,103.89,44.52,11,0.87,35.6,52.8,3755
2024-01-02 09:50:00,NVIDIA A100,10,75,159,51.78,45.17,14,0.87,30.48,49.16,3757
2024-01-02 09:55:00,NVIDIA A100,50,64,165,104.82,26.9,3,0.53,125.62,79.89,2682
2024-01-02 10:00:00,NVIDIA A100,50,54,192,26.86,5.65,13,0.74,51.67,55.65,3280
2024-01-02 10:05:00,NVIDIA A100,20,86,177,32.68,49.01,10,0.94,29.68,65.15,2667
2024-01-02 10:10:00,NVIDIA A100,20,78,63,100.5,48.67,11,0.9,133.29,75.9,2938
2024-01-02 10:15:00,NVIDIA A100,50,79,243,60.95,5.92,5,0.56,135.14,13.26,2678
2024-01-02 10:20:00,NVIDIA A100,100,97,100,12.64,43.45,8,0.96,56.86,41.77,2379
2024-01-02 10:25:00,NVIDIA A100,20,84,79,24.73,17.87,8,0.95,39.33,15.6,3457
2024-01-02 10:30:00,NVIDIA A100,50,76,116,52.77,42.35,6,0.89,62.7,36.29,3375
2024-01-02 10:35:00,NVIDIA A100,10,81,274,41.84,18.26,8,0.55,70.52,79.2,3691
2024-01-02 10:40:00,NVIDIA A100,20,54,220,87.49,35.36,10,0.79,70.1,66.51,2287
2024-01-02 10:45:00,NVIDIA RTX 3090,100,73,224,17.88,11.33,10,0.77,112.32,29.99,2227
2024-01-02 10:50:00,NVIDIA RTX 3090,10,58,87,40.69,49.95,12,0.69,40.25,62.61,2418
2024-01-02 10:55:00,NVIDIA RTX 3090,10,98,89,94.41,47.83,11,0.93,137.48,17.2,2814
2024-01-02 11:00:00,NVIDIA RTX 3090,100,73,124,306.5,17.28,1,0.76,36.85,29.68,3669
2024-01-02 11:05:00,NVIDIA RTX 3090,20,96,127,31.29,25.97,1,0.91,35.1,50.25,3683
2024-01-02 11:10:00,NVIDIA RTX 3090,100,65,70,14.34,3.96,8,0.69,57.72,56.09,3881
2024-01-02 11:15:00,NVIDIA RTX 3090,10,83,244,35.56,43.97,5,0.54,118.43,48.2,3317
2024-01-02 11:20:00,NVIDIA RTX 3090,20,77,171,101.45,2.13,13,0.78,132.0,50.77,2347
2024-01-02 11:25:00,NVIDIA RTX 3090,20,73,104,20.68,35.76,8,0.54,134.03,58.82,3674
2024-01-02 11:30:00,NVIDIA A100,10,70,184,137.48,4.33,8,0.73,117.99,46.44,3761
2024-01-02 11:35:00,NVIDIA A100,50,79,145,75.07,10.3,5,0.89,115.04,27.26,3827
2024-01-02 11:40:00,NVIDIA A100,20,84,158,205.56,38.5,13,0.57,148.16,56.04,3074
2024-01-02 11:45:00,NVIDIA A100,100,51,235,10.74,24.59,7,0.5,115.71,63.2,2327
2024-01-02 11:50:00,NVIDIA RTX 3090,100,56,291,8.85,23.65,3,0.55,48.08,79.92,2504
2024-01-02 11:55:00,NVIDIA RTX 3090,20,57,121,137.64,1.8,13,0.68,19.52,6.85,3926
2024-01-02 12:00:00,NVIDIA RTX 3090,50,92,59,44.83,33.87,5,0.56,91.45,30.98,3342
2024-01-02 12:05:00,NVIDIA RTX 3090,100,84,77,114.49,12.74,7,0.61,143.21,52.45,2987
2024-01-02 12:10:00,NVIDIA RTX 3090,100,83,281,67.85,16.52,1,0.57,100.15,14.61,3683
2024-01-02 12:15:00,NVIDIA RTX 3090,50,87,75,160.54,47.35,3,0.92,55.1,10.8,3801
2024-01-02 12:20:00,NVIDIA A100,20,97,272,8.78,19.8,1,0.8,81.58,69.8,3950
2024-01-02 12:25:00,NVIDIA A100,10,61,134,37.56,41.52,13,0.57,120.14,39.98,2025
2024-01-02 12:30:00,NVIDIA RTX 3090,20,75,262,18.25,48.58,8,0.9,62.53,67.09,3849
2024-01-02 12:35:00,NVIDIA A100,20,65,133,31.6,37.71,9,0.56,62.44,61.07,2490
2024-01-02 12:40:00,NVIDIA RTX 3090,100,53,191,9.55,22.03,4,0.86,120.36,12.74,2376
2024-01-02 12:45:00,NVIDIA RTX 3090,10,81,265,15.66,1.63,9,0.65,124.4,25.29,2015
2024-01-02 12:50:00,NVIDIA RTX 3090,100,54,162,49.16,24.16,9,0.56,122.49,14.19,2353
2024-01-02 12:55:00,NVIDIA RTX 3090,50,71,104,26.56,25.03,4,0.92,80.81,18.42,2298
2024-01-02 13:00:00,NVIDIA RTX 3090,100,50,266,56.02,3.65,10,0.85,109.16,33.64,3998
2024-01-02 13:05:00,NVIDIA RTX 3090,10,72,86,34.19,24.61,11,0.9,33.27,40.49,2215
2024-01-02 13:10:00,NVIDIA A100,100,94,149,46.85,38.91,2,0.51,58.0,63.19,2558
2024-01-02 13:15:00,NVIDIA A100,100,80,221,1.72,49.97,4,0.78,72.85,32.88,2150
2024-01-02 13:20:00,NVIDIA A100,100,53,153,37.87,44.82,6,0.83,72.5,62.49,3536
2024-01-02 13:25:00,NVIDIA RTX 3090,50,79,146,106.03,32.8,5,0.51,42.62,5.37,2228
2024-01-02 13:30:00,NVIDIA A100,100,70,234,6.67,41.44,6,0.89,53.85,14.64,3854
2024-01-02 13:35:00,NVIDIA RTX 3090,50,66,149,115.57,13.46,12,0.66,16.15,61.36,3646
2024-01-02 13:40:00,NVIDIA A100,10,68,182,41.09,33.78,4,0.71,127.25,24.42,3912
2024-01-02 13:45:00,NVIDIA A100,50,75,170,134.67,33.79,11,0.91,109.79,60.37,3455
2024-01-02 13:50:00,NVIDIA A100,20,54,141,14.55,24.89,9,0.57,73.21,74.35,2949
2024-01-02 13:55:00,NVIDIA RTX 3090,50,82,249,2.4,22.48,4,0.9,134.64,68.71,2893
2024-01-02 14:00:00,NVIDIA RTX 3090,50,70,299,4.84,12.28,13,0.56,73.04,13.16,2761
2024-01-02 14:05:00,NVIDIA A100,100,57,121,52.54,24.22,1,0.63,103.01,67.38,3842
2024-01-02 14:10:00,NVIDIA A100,10,97,78,48.12,25.59,7,0.54,84.83,38.59,2512
2024-01-02 14:15:00,NVIDIA RTX 3090,50,69,295,52.66,41.8,12,0.88,18.18,65.54,3812
2024-01-02 14:20:00,NVIDIA RTX 3090,100,79,145,21.49,14.96,14,0.56,13.45,29.07,3865
2024-01-02 14:25:00,NVIDIA RTX 3090,10,57,284,27.72,28.45,3,0.62,22.82,44.29,2102
2024-01-02 14:30:00,NVIDIA RTX 3090,100,94,294,16.5,34.76,12,0.73,112.94,65.91,2742
2024-01-02 14:35:00,NVIDIA A100,10,50,268,176.96,8.59,9,0.53,107.31,21.76,3799
2024-01-02 14:40:00,NVIDIA RTX 3090,100,81,137,8.48,22.94,9,0.78,30.61,70.25,2201
2024-01-02 14:45:00,NVIDIA RTX 3090,10,55,278,2.37,14.53,5,0.59,13.92,66.01,2335
2024-01-02 14:50:00,NVIDIA RTX 3090,10,80,274,24.23,1.11,10,0.71,54.91,60.19,3493
2024-01-02 14:55:00,NVIDIA RTX 3090,20,60,204,181.87,37.98,4,0.79,131.11,68.28,2607
2024-01-02 15:00:00,NVIDIA A100,20,76,279,162.43,37.0,11,0.93,27.29,32.42,2694
2024-01-02 15:05:00,NVIDIA RTX 3090,50,81,105,156.69,15.22,6,0.83,28.23,66.29,3827
2024-01-02 15:10:00,NVIDIA A100,50,99,165,40.49,1.97,5,0.98,36.17,40.95,2375
2024-01-02 15:15:00,NVIDIA RTX 3090,100,56,232,82.94,47.07,2,0.52,88.82,50.0,2072
2024-01-02 15:20:00,NVIDIA RTX 3090,50,95,209,41.26,33.21,9,0.75,108.6,70.99,3085
2024-01-02 15:25:00,NVIDIA RTX 3090,10,79,235,34.87,35.83,6,0.61,141.83,26.2,3731
2024-01-02 15:30:00,NVIDIA RTX 3090,10,86,274,60.78,38.0,13,0.88,80.56,30.02,2415
2024-01-02 15:35:00,NVIDIA RTX 3090,20,85,95,130.65,9.91,9,0.98,117.12,49.78,2325
2024-01-02 15:40:00,NVIDIA RTX 3090,10,66,71,19.23,40.56,1,0.69,139.65,45.66,2791
2024-01-02 15:45:00,NVIDIA RTX 3090,10,84,245,5.22,42.79,4,0.77,106.39,25.97,3813
2024-01-02 15:50:00,NVIDIA RTX 3090,100,61,238,67.15,21.83,9,0.67,40.25,27.51,3637
2024-01-02 15:55:00,NVIDIA A100,20,54,51,26.51,18.99,1,0.79,64.75,22.7,3242
2024-01-02 16:00:00,NVIDIA RTX 3090,10,51,147,36.91,49.9,6,0.92,10.29,47.23,2675
2024-01-02 16:05:00,NVIDIA RTX 3090,20,71,74,59.14,10.13,8,0.93,37.62,5.24,3255
2024-01-02 16:10:00,NVIDIA RTX 3090,50,95,150,23.28,12.14,11,0.96,39.74,40.69,2194
2024-01-02 16:15:00,NVIDIA A100,50,71,134,14.63,40.89,13,0.82,68.22,17.89,2651
2024-01-02 16:20:00,NVIDIA A100,50,76,95,41.34,10.58,10,0.77,33.04,21.68,3168
2024-01-02 16:25:00,NVIDIA A100,10,56,270,0.8,19.23,5,0.58,92.94,39.86,2022
2024-01-02 16:30:00,NVIDIA RTX 3090,10,64,176,45.58,21.35,14,0.54,24.96,70.84,2428
2024-01-02 16:35:00,NVIDIA RTX 3090,10,57,193,10.69,25.65,9,0.85,48.11,75.41,3720
2024-01-02 16:40:00,NVIDIA RTX 3090,50,59,298,58.53,10.26,13,0.5,115.96,12.6,2946
2024-01-02 16:45:00,NVIDIA A100,100,86,157,57.08,24.44,3,0.56,35.24,67.24,2814
2024-01-02 16:50:00,NVIDIA A100,10,85,220,114.91,31.62,7,0.58,14.97,14.24,3149
2024-01-02 16:55:00,NVIDIA A100,10,88,210,46.92,34.5,10,0.59,53.67,31.37,3922
2024-01-02 17:00:00,NVIDIA RTX 3090,50,62,178,9.94,23.19,14,0.93,115.18,28.3,2691
2024-01-02 17:05:00,NVIDIA A100,20,65,75,3.12,27.65,9,0.89,84.88,26.42,3133
2024-01-02 17:10:00,NVIDIA RTX 3090,20,97,80,8.06,10.27,2,0.88,116.88,7.84,3323
2024-01-02 17:15:00,NVIDIA RTX 3090,100,88,187,4.21,49.59,8,0.65,32.15,66.94,3645
2024-01-02 17:20:00,NVIDIA RTX 3090,10,63,87,0.79,16.0,2,0.97,72.41,19.41,3190
2024-01-02 17:25:00,NVIDIA A100,100,55,189,21.41,2.68,8,0.69,90.43,44.6,3463
2024-01-02 17:30:00,NVIDIA A100,10,84,219,84.69,2.5,6,0.78,141.4,15.99,2598
2024-01-02 17:35:00,NVIDIA A100,50,68,196,44.63,21.47,10,0.63,107.89,58.46,3570
2024-01-02 17:40:00,NVIDIA RTX 3090,20,66,197,58.99,34.76,7,0.71,35.31,73.0,2175
2024-01-02 17:45:00,NVIDIA RTX 3090,100,64,88,121.55,1.06,10,0.57,148.68,15.39,2281
2024-01-02 17:50:00,NVIDIA RTX 3090,100,60,93,6.81,47.92,10,0.52,130.57,45.4,2885
