mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode
15,5,86987,1829,Core 0-3,0.5298260221120342,0
16,25,34973,7708,Core 0-3,0.6818384324769257,0
14,24,90503,37423,Core 4-7,0.29792618685956485,0
8,25,36002,2201,Core 4-7,0.16735606700114602,0
25,23,45363,29639,Core 4-7,0.3117701550280941,0
28,5,45160,15213,Core 0-3,0.6053784536755954,0
25,4,76624,15229,Core 0-3,0.40865736108841855,0
2,13,4597,21591,Core 4-7,0.2522916661113619,0
15,24,34323,24997,Core 4-7,0.7538796118547012,0
29,18,90397,45490,Core 4-7,0.2639313121268777,0
8,1,39057,13102,Core 4-7,0.4658845572158093,0
11,3,36604,32383,Core 4-7,0.6473147298230548,0
16,7,11014,23597,Core 4-7,0.6340270737594088,0
8,1,1145,13004,Core 0-3,0.5834630005593445,0
5,21,82363,45564,Core 4-7,0.3664096149572834,0
20,14,93013,30116,Core 0-3,0.6115799076222524,0
25,15,13229,19012,Core 4-7,0.5029534955217574,0
4,16,3316,7115,Core 0-3,0.5813118069108922,0
12,5,85888,48166,Core 0-3,0.7741282163114367,0
10,3,52473,17312,Core 4-7,0.26125049755322305,0
4,27,18064,41829,Core 4-7,0.5770465559945402,0
19,17,70325,34821,Core 0-3,0.5284283008735567,0
10,5,60989,24794,Core 0-3,0.6888706654709494,0
29,24,48914,6821,Core 0-3,0.855663219001082,0
28,25,57403,38017,Core 4-7,0.849431913545543,0
29,28,21404,41405,Core 4-7,0.6670010681285551,0
19,29,64371,35705,Core 0-3,0.3802627585186124,0
19,22,84250,1270,Core 0-3,0.4155391019150369,0
11,1,75052,6244,Core 0-3,0.6442778581061027,0
23,13,45199,20553,Core 4-7,0.2426895539971195,0
13,21,85010,27967,Core 4-7,0.4533015496333237,0
21,18,74240,24940,Core 0-3,0.3523609223676849,0
25,1,88634,41332,Core 4-7,0.26465056142593335,0
2,29,36390,38488,Core 4-7,0.5495603365255901,0
14,19,70708,640,Core 4-7,0.6579167923741422,0
20,27,37920,9235,Core 4-7,0.6200598999663175,0
18,26,5036,13708,Core 0-3,0.5236350783815484,0
27,21,75533,7142,Core 0-3,0.42954715146009154,0
16,25,66179,10137,Core 4-7,0.39507595905827886,0
24,23,77055,44920,Core 4-7,0.6742896422502576,1
4,6,86249,1413,Core 0-3,0.3976998522886648,0
1,9,99075,25213,Core 4-7,0.3919803058549929,0
26,14,65493,32424,Core 4-7,0.5822316503064733,0
3,22,47017,26822,Core 4-7,0.30378339106326874,0
12,11,38734,40853,Core 0-3,0.5170336138806804,0
23,4,69159,14739,Core 4-7,0.39416119908275155,0
28,7,8396,21630,Core 0-3,0.36571025254922596,0
3,29,68678,5193,Core 4-7,0.4500087089580542,0
21,18,38842,2705,Core 4-7,0.6508899586203881,0
18,18,18413,30708,Core 0-3,0.535351239752198,1
24,6,3135,39417,Core 0-3,0.5586249482557006,0
4,29,43873,28843,Core 4-7,0.6517888924181046,0
29,5,58507,16054,Core 4-7,0.6247384103608948,0
17,6,13925,43565,Core 0-3,0.4642824218672055,0
12,2,97325,42458,Core 4-7,0.6113042692775271,0
20,2,16538,46786,Core 4-7,0.46631206905806144,0
8,1,40180,38994,Core 4-7,0.5876457544137595,0
25,18,56250,22259,Core 0-3,0.7083237042270771,0
17,27,19427,8177,Core 4-7,0.6041276335622625,0
14,10,81741,9583,Core 0-3,0.25071831851237525,0
22,7,5195,31366,Core 4-7,0.4006432541120286,0
20,2,86704,34224,Core 0-3,0.6295132900738324,0
11,19,45091,13617,Core 0-3,0.0689837383375903,0
8,27,71729,8506,Core 0-3,0.5647170142373281,0
1,29,32964,3478,Core 0-3,0.5534709488972676,0
21,22,94583,7838,Core 4-7,1.0,0
17,22,34499,14328,Core 0-3,0.5864559159966631,0
20,10,70615,13939,Core 4-7,0.47830173152375643,0
28,27,93752,21782,Core 4-7,0.7327347220552071,1
18,25,7736,27479,Core 0-3,0.43112009396535567,0
29,12,48679,2159,Core 4-7,0.5084537563166004,0
10,27,31364,42186,Core 4-7,0.5177698960484507,0
9,12,60380,16791,Core 0-3,0.6200441023545599,0
2,15,72776,6391,Core 4-7,0.315342863500818,1
20,18,6308,38645,Core 4-7,0.666701240723791,0
3,23,36774,45656,Core 4-7,0.39485231440427937,0
1,1,53268,7201,Core 4-7,0.9118873599117041,0
28,6,63840,34295,Core 0-3,0.19737764256079138,0
1,9,57802,40174,Core 0-3,0.34852812679790124,0
18,24,18733,6063,Core 0-3,0.09414215123302228,0
8,6,13149,6179,Core 0-3,1.0,0
18,29,89242,5995,Core 4-7,0.2546182669587306,0
1,6,22745,2039,Core 4-7,0.6520101347084563,0
22,6,63000,4134,Core 0-3,0.6454071087561151,1
17,16,38330,44548,Core 0-3,0.3187995693566696,0
10,15,56240,19628,Core 0-3,0.6546069182638778,0
9,8,36093,46536,Core 0-3,0.2862020176700292,0
22,29,52487,47551,Core 0-3,0.33728937094003364,0
10,2,49888,44154,Core 4-7,0.18761991930194594,0
22,11,73852,48547,Core 0-3,0.6339317513635867,0
1,9,89273,36175,Core 0-3,0.10822848816628522,0
16,16,6195,13632,Core 4-7,0.5786916052703257,0
7,26,33096,2526,Core 4-7,0.4752790475537424,0
3,24,69171,6110,Core 0-3,0.8486050558317859,0
17,2,52002,46740,Core 0-3,0.5065223349826271,0
9,11,17075,20443,Core 4-7,0.6695935165502696,0
15,24,32566,25920,Core 0-3,0.6022672328516859,0
8,17,1796,3767,Core 0-3,0.47936110667649534,0
4,6,58278,18035,Core 0-3,0.7229843821637878,0
19,6,7349,17323,Core 4-7,0.5759798359427744,0
2,25,6493,26380,Core 0-3,0.6797388234239716,0
2,9,93809,38374,Core 4-7,0.3144459435306406,0
13,21,84671,36423,Core 0-3,0.6056555650397724,0
27,1,12505,48985,Core 4-7,0.6603508112774006,0
19,12,30679,39834,Core 0-3,0.2821992438125355,0
1,11,36429,6666,Core 0-3,0.4852249553997853,0
28,17,2587,37758,Core 4-7,0.15233211173716765,0
26,7,91735,7746,Core 4-7,0.1826000044090046,0
23,27,47087,24802,Core 4-7,0.4880246137491008,0
15,27,28448,40772,Core 4-7,0.8600468274670127,0
2,4,81241,14754,Core 4-7,0.8755089046694651,0
28,9,26343,39654,Core 4-7,0.43901794783404663,0
16,19,90947,30614,Core 0-3,0.30970409601620985,0
22,15,8173,10005,Core 0-3,0.6854282294163703,0
28,6,51055,27252,Core 0-3,0.09928886339133108,0
14,25,62488,42732,Core 0-3,0.4193648786883761,0
6,4,47746,43383,Core 0-3,0.35036510179950087,0
11,5,32574,24459,Core 4-7,0.48273637541895925,0
14,21,66535,1855,Core 0-3,0.7750637025570338,0
20,13,56060,34532,Core 0-3,0.0,0
4,5,32325,17814,Core 4-7,0.5620711980287696,0
17,2,11476,22472,Core 0-3,0.5686471911943555,0
16,11,35114,41872,Core 0-3,0.48780234150669083,0
27,18,48764,29284,Core 0-3,0.558275647701274,1
6,15,52531,35471,Core 4-7,0.6028526413727313,0
8,17,13852,45533,Core 0-3,0.5316663415942433,0
29,29,86274,16162,Core 0-3,0.09299881254337383,0
13,17,51735,13212,Core 4-7,0.32216004749069926,0
26,20,75159,35332,Core 4-7,0.8195188508547956,0
4,19,35892,28651,Core 0-3,0.2665938949627977,0
16,20,47503,24092,Core 4-7,0.516122832712656,1
17,16,41012,21625,Core 4-7,0.3557344701128484,0
4,11,19833,2463,Core 0-3,0.6189612764078716,0
16,28,28478,46731,Core 4-7,0.4594717920338672,0
2,28,65187,13865,Core 4-7,0.6309475688209363,0
20,22,70990,15547,Core 0-3,0.5766073577117512,0
24,27,6717,9564,Core 4-7,0.42204464487137877,0
13,17,46735,6990,Core 0-3,0.05418111421611527,0
3,8,99853,20754,Core 4-7,0.3267201930257895,0
28,8,83109,26364,Core 4-7,0.2587418505325426,0
29,23,69161,20677,Core 4-7,0.2572339918358022,0
21,12,45391,42280,Core 0-3,0.6007051222457841,1
10,15,53953,25077,Core 0-3,0.9049224701417413,0
27,27,94336,20169,Core 4-7,0.0069645651559860355,1
18,27,89780,13191,Core 4-7,0.19874855025695226,0
25,4,51478,25963,Core 4-7,0.5464183458562051,0
3,8,56848,28919,Core 0-3,0.44931723826118886,0
1,25,24722,28377,Core 0-3,0.5906635893378649,0
23,15,90879,16543,Core 4-7,0.4906430207109221,0
11,5,1592,7473,Core 4-7,0.7635089203735699,0
5,22,33251,20068,Core 0-3,0.614067171658602,0
25,10,10771,38535,Core 4-7,0.6753915136799054,0
3,24,74360,12711,Core 0-3,0.7035890478382818,0
11,21,15002,22137,Core 0-3,0.26147692745983914,0
1,28,63752,44162,Core 0-3,0.6174357021276818,0
15,20,74243,8688,Core 0-3,0.6285717174081041,0
7,24,65808,39987,Core 4-7,0.4316621646855335,0
24,19,95981,48113,Core 0-3,0.4303866140498467,0
27,15,30658,30801,Core 0-3,0.4359866675126493,0
2,6,76889,2455,Core 0-3,0.3241119671364314,0
15,9,37573,46743,Core 0-3,0.22391539611671113,0
18,6,65510,33614,Core 4-7,0.9291238620398041,0
25,9,27332,41681,Core 4-7,0.7160277585068198,0
29,8,78849,40558,Core 0-3,0.5051923074088983,0
4,16,62236,41424,Core 0-3,0.20651571495112997,0
1,28,86371,7107,Core 0-3,0.6091584365604181,0
9,25,82892,45977,Core 0-3,0.427170055931949,0
9,10,72351,34247,Core 4-7,0.468676180031622,0
22,9,83260,6688,Core 4-7,0.949570957144297,0
6,8,89859,4785,Core 4-7,0.8795872162530806,0
14,25,99953,25027,Core 0-3,0.02698952692674278,0
9,14,47459,35016,Core 0-3,0.5730628394397276,0
2,23,27400,42693,Core 4-7,0.5331148643262821,1
9,7,20654,15452,Core 4-7,0.5710308554601915,0
13,11,78828,3435,Core 4-7,0.38843608334659496,0
20,20,49514,11346,Core 0-3,0.5005789330386815,0
20,16,82901,43531,Core 4-7,0.2812217262721678,0
29,17,46490,45305,Core 0-3,0.707500517115859,0
25,23,33127,36721,Core 0-3,0.7013886022142638,0
23,8,82234,16353,Core 0-3,0.8281963692317738,0
12,12,59302,32077,Core 0-3,0.34525434013081435,0
10,25,69270,35298,Core 4-7,0.5539369729318717,0
28,17,69037,39911,Core 0-3,0.9086871873373058,0
5,25,11005,7128,Core 4-7,0.3649354467160255,0
24,15,32921,13325,Core 0-3,0.2981197873216229,0
12,7,22803,48671,Core 4-7,0.5600600795374233,0
29,23,3669,5592,Core 4-7,0.7330234299367733,0
1,19,15599,45044,Core 4-7,0.3665781482075606,0
23,17,5195,7892,Core 4-7,0.886570442749874,0
4,23,13931,41873,Core 4-7,0.31684941949078493,0
13,13,10599,4942,Core 4-7,0.6316347750423233,0
18,26,78885,47710,Core 4-7,0.36466776400370426,0
2,8,87580,12693,Core 4-7,0.406815359511424,0
11,22,95778,4314,Core 0-3,0.664525803948235,0
28,14,86497,28405,Core 4-7,0.4581563336729344,0
25,23,8437,46161,Core 4-7,0.19617243558455572,0
22,25,72861,24803,Core 4-7,0.3402688728787852,0
27,8,14327,37750,Core 4-7,0.6443387425229269,0
4,14,45044,27506,Core 4-7,0.5794959495023082,0
18,5,766,21137,Core 0-3,0.6451133819042335,0
7,12,58979,2648,Core 0-3,0.3794650127319332,0
9,27,80224,41936,Core 4-7,0.28800838316875826,1
2,20,96769,4246,Core 4-7,0.33623908144218817,0
4,11,30798,15469,Core 4-7,0.3499299596385686,0
14,4,29652,20185,Core 0-3,0.4906331348463841,0
17,20,70863,38638,Core 4-7,0.26320546893775004,0
1,2,9034,21573,Core 0-3,0.7130833283266238,0
3,10,3308,41265,Core 0-3,0.6031489325219371,0
1,10,63036,34779,Core 0-3,0.3270734566707204,0
20,7,80174,8288,Core 0-3,0.46028250894762,0
22,24,4229,14293,Core 0-3,0.32265696998023163,0
29,12,60976,49120,Core 4-7,0.47013764449720663,0
21,23,83422,21529,Core 0-3,0.3330351961324711,0
25,16,66315,20999,Core 4-7,0.9284671285313482,0
13,27,46606,3011,Core 0-3,0.18184470304036782,1
14,10,94998,8247,Core 0-3,0.2460887061764726,0
12,8,71144,22524,Core 4-7,0.4524413964140318,0
11,27,2569,41183,Core 4-7,0.5187467455988111,0
18,27,6255,30974,Core 0-3,0.520027099188389,0
2,25,91247,10705,Core 4-7,0.6835548185970597,1
28,8,54202,34490,Core 0-3,0.5885018041703869,0
3,5,95580,10028,Core 0-3,0.3156592498957999,0
4,4,73389,46585,Core 0-3,0.7124246344701325,0
9,21,23512,16772,Core 0-3,0.6256523485808119,0
11,12,10815,14080,Core 4-7,0.7773691896323703,0
22,11,57312,44078,Core 0-3,0.5102724654694573,0
29,15,2741,32034,Core 0-3,0.7180210642513699,0
25,13,71522,41197,Core 4-7,0.0,1
21,1,81541,26479,Core 0-3,0.4028680092774058,0
25,5,78126,42603,Core 0-3,0.31747237721651145,0
9,6,63754,7187,Core 0-3,0.6403757175792668,0
17,13,64341,38315,Core 4-7,0.3520847933319472,0
15,25,59366,41910,Core 0-3,0.6951252195107469,0
9,25,11495,18302,Core 0-3,0.6574779782051158,0
7,10,94429,19817,Core 4-7,0.3785205856002115,0
27,12,13510,43949,Core 0-3,0.5477513565189006,0
8,3,44827,33063,Core 4-7,0.4571084593880087,0
3,29,24925,32400,Core 0-3,0.5232719724098258,0
1,29,58011,11893,Core 0-3,0.6499286446143422,0
4,11,77532,1758,Core 0-3,0.4348108156267594,0
17,24,52092,12215,Core 0-3,0.1687829667457575,0
1,24,94346,33235,Core 4-7,0.6191205923285288,0
4,25,33920,3620,Core 0-3,0.7144939236251198,0
8,15,31476,7012,Core 0-3,0.16005052276692194,0
28,17,88895,41864,Core 0-3,0.49269125224688626,0
17,5,23165,15968,Core 4-7,0.31365418565743197,0
26,5,92046,30291,Core 0-3,0.7253875483371253,0
26,23,89990,14365,Core 4-7,0.7364917459962408,0
12,11,88411,6307,Core 0-3,0.3380636024535336,0
25,8,83667,34407,Core 0-3,0.2368767391273317,0
22,11,32265,42130,Core 0-3,0.5489393224672551,1
16,23,51276,2161,Core 0-3,0.27817220411371335,0
29,22,49214,34890,Core 4-7,0.6715520485081408,0
5,20,81997,39015,Core 4-7,0.47376494764577504,0
25,15,85136,39914,Core 0-3,0.8211003063498621,0
25,9,81553,24632,Core 0-3,0.8299892994040301,0
25,18,32638,21827,Core 4-7,0.8104095218350857,0
13,6,34092,37566,Core 4-7,0.5805875081338399,0
13,26,94272,24664,Core 0-3,0.31084847413633443,1
12,6,12254,17582,Core 4-7,0.20337533701733013,0
3,11,72470,37936,Core 0-3,0.6189226552180629,0
28,20,73843,35025,Core 4-7,0.6338733055792835,0
12,29,97896,48351,Core 4-7,0.552404976166535,0
24,3,30420,25194,Core 0-3,0.23422678667071345,0
26,11,33582,22308,Core 4-7,0.34047131071662806,0
20,3,15219,31004,Core 4-7,0.5166643062938845,0
20,18,58782,45273,Core 4-7,0.3773736044963867,0
28,3,71841,14011,Core 4-7,0.3448237940261643,0
23,20,19818,31084,Core 4-7,0.30669242268580665,0
24,10,93321,23816,Core 0-3,0.47293693178896457,0
20,4,6831,49691,Core 0-3,0.45850933661651033,0
11,26,19421,15803,Core 0-3,0.3346709358571165,0
10,23,64107,23888,Core 0-3,0.5020505314180325,0
29,4,56120,10305,Core 4-7,0.5498873377832714,0
16,25,61058,39001,Core 4-7,0.5705903162240918,0
6,24,79653,10173,Core 0-3,0.30851551042853564,0
17,1,68835,28878,Core 0-3,0.4385740582612858,0
13,26,88263,45800,Core 0-3,0.5032084971916908,0
18,17,56269,8590,Core 4-7,0.5250354486519769,0
12,29,49323,10587,Core 0-3,0.23300091950895774,0
5,6,10699,14061,Core 0-3,0.43175776560402923,0
20,4,71062,33750,Core 0-3,0.6185439954551769,0
16,26,71149,13207,Core 4-7,0.38122618807451747,0
3,22,34123,29206,Core 4-7,0.5711312581181125,0
16,9,25101,6120,Core 0-3,0.5029218329635933,0
11,10,73445,792,Core 0-3,0.4080192164275458,0
14,5,44873,49119,Core 4-7,0.7523414646547011,0
22,8,8966,25215,Core 0-3,0.4394647939193505,0
26,18,69656,37260,Core 0-3,0.45792032795581883,0
22,24,57040,11727,Core 4-7,0.4030453639861252,0
13,8,9627,25906,Core 0-3,0.7960953467921013,0
11,18,15666,27498,Core 4-7,0.778147023108562,0
14,7,32026,41963,Core 4-7,0.7293544909936505,0
10,8,78058,11205,Core 4-7,0.6738947515005547,0
24,7,42367,28413,Core 4-7,0.3231607454279206,0
18,22,93599,8493,Core 0-3,0.41003925189853113,0
7,19,45266,33370,Core 4-7,0.3458652336073974,0
23,11,76098,6134,Core 0-3,0.7060656943247527,0
18,11,35778,13496,Core 4-7,0.967117274257429,0
29,3,2323,26922,Core 0-3,0.6358522184545747,0
22,24,63881,14785,Core 0-3,0.8352018852831329,0
21,20,22245,29472,Core 4-7,0.5914729483854672,0
2,13,56939,4252,Core 0-3,0.5633547195495406,0
25,26,56825,3923,Core 4-7,0.3839788584379936,0
8,24,31121,49309,Core 0-3,0.6226054201395234,0
23,29,68956,30740,Core 4-7,0.6825953927464361,0
15,10,47213,40249,Core 4-7,0.7107432781097652,0
6,6,25732,5073,Core 4-7,0.5206853720459091,0
21,3,76779,47097,Core 0-3,0.539581015742334,0
13,28,56565,16757,Core 4-7,0.4877998993727214,0
25,10,93251,36493,Core 0-3,0.3870780047907705,0
5,2,28970,18979,Core 4-7,0.6762474898976698,0
29,1,12898,41171,Core 0-3,0.12094879452904123,0
22,12,50943,42552,Core 0-3,0.16552388730620105,0
3,4,73599,32675,Core 0-3,0.3906062275841268,0
25,24,69670,11292,Core 4-7,0.24528110505027734,0
15,20,8739,41566,Core 4-7,0.7171994592752804,0
27,24,57498,22183,Core 0-3,0.41145525422540197,0
24,29,27844,11010,Core 0-3,0.6754111534892424,0
9,24,83933,8904,Core 0-3,0.7609513961788688,0
17,11,71260,17240,Core 4-7,0.5122737153947082,0
17,1,16953,24584,Core 4-7,0.5654165177788909,0
13,29,77930,39308,Core 0-3,0.7453450812205987,0
18,16,72540,21700,Core 0-3,0.6998488205526543,1
20,6,38221,47380,Core 4-7,0.08581474893204583,0
26,27,61940,38172,Core 4-7,0.41755162541823765,0
5,15,61827,2420,Core 0-3,0.6025210343062868,0
13,10,22578,42546,Core 0-3,0.543136291913489,0
7,24,38363,28566,Core 0-3,0.3014854162451299,0
4,8,97838,28579,Core 4-7,0.15849088587240517,0
13,17,5410,7706,Core 4-7,0.6222438154670958,0
17,24,97539,49799,Core 0-3,0.33132047813363524,1
8,13,86595,19410,Core 0-3,0.47313272290096237,0
27,9,86992,27289,Core 4-7,0.5289464897848449,0
3,27,67621,18954,Core 0-3,0.4674469775770842,0
25,6,24356,1407,Core 0-3,0.313649504720639,0
16,29,1933,20217,Core 0-3,0.483456624485269,0
2,23,84433,48331,Core 4-7,0.3911083800632213,0
27,22,9054,13909,Core 4-7,0.8311575771408094,0
1,21,1799,47060,Core 0-3,0.5426729895705985,0
26,17,50904,29690,Core 0-3,1.0,0
8,2,58176,47398,Core 4-7,0.23631798577087865,0
3,26,95291,2817,Core 4-7,0.4398234220028408,0
17,18,56275,39127,Core 0-3,0.43913506749211206,0
27,27,20421,28897,Core 4-7,0.34462860344425084,0
19,25,44512,16522,Core 0-3,0.4297514744749222,0
24,16,42140,3845,Core 0-3,0.40400627224779917,0
16,6,71537,49872,Core 0-3,0.3042590678291237,0
27,3,68350,38967,Core 0-3,0.8589268485336069,0
20,3,75818,28428,Core 0-3,0.4833120956598872,0
10,14,77529,15380,Core 4-7,0.6853949073589718,0
27,10,75230,3110,Core 0-3,0.6980471202784956,0
23,10,46114,49418,Core 0-3,0.7856222884247317,0
24,2,23922,5413,Core 4-7,0.30353762543583074,0
15,7,37441,4232,Core 0-3,0.7532754738779055,0
7,14,27995,32218,Core 0-3,0.4851940966096231,0
16,17,84328,1074,Core 0-3,0.9071372857042943,0
17,17,66396,31341,Core 4-7,0.604967028055633,0
20,10,47370,24419,Core 4-7,0.2694428527346111,0
13,3,90672,3086,Core 0-3,0.7515703094293568,0
29,17,53754,32452,Core 0-3,0.7318516261585231,0
10,13,18178,30184,Core 4-7,0.24164784314514054,0
9,27,60738,18182,Core 4-7,0.64897961415776,0
7,16,54268,11988,Core 0-3,0.8207038860416167,0
12,3,99016,8749,Core 4-7,0.5957728756910227,0
1,15,9880,19171,Core 4-7,0.3052389593516911,0
24,28,40238,18407,Core 4-7,0.7020593167858675,1
16,25,25743,7634,Core 4-7,0.6330985005427701,0
4,7,93023,19330,Core 0-3,0.45385059700645863,0
14,13,43522,48693,Core 4-7,0.40795159188027375,0
28,25,85609,37344,Core 0-3,0.632162060371875,0
23,7,70219,15317,Core 0-3,0.3178602459233535,0
29,11,55287,2978,Core 4-7,0.5403668904282435,0
22,14,50402,2593,Core 0-3,0.7397315035015737,0
23,25,15973,8524,Core 4-7,0.803971255477022,0
26,11,35542,43491,Core 4-7,0.3949354677711843,0
26,29,77954,10430,Core 4-7,0.1826530828508472,0
17,19,50919,40991,Core 0-3,0.35855200920355534,0
12,7,82840,39014,Core 0-3,0.6632784313844696,0
15,22,78325,21547,Core 0-3,0.35184207326742967,0
22,2,34651,27255,Core 4-7,0.7165442221361523,0
12,22,62575,31512,Core 4-7,0.3514163394579376,0
3,3,12600,9549,Core 0-3,0.38853002712956697,0
10,2,6090,21864,Core 4-7,0.46542532796035574,0
20,21,88252,40725,Core 4-7,0.6889165360675793,0
17,5,29751,32579,Core 4-7,0.18327705427202368,0
14,27,33414,30812,Core 4-7,0.5559965077457385,0
13,18,63227,22050,Core 0-3,0.5524151933626915,0
13,16,15634,32873,Core 4-7,0.30171663469615495,0
26,3,12545,36163,Core 4-7,0.571212411994413,0
8,24,15888,34873,Core 4-7,0.464016462253575,0
14,15,49240,2068,Core 0-3,0.27375866401887083,0
2,21,32687,48677,Core 0-3,0.48521268046056215,0
19,24,98127,20738,Core 4-7,0.29154785540615036,0
23,26,37152,44295,Core 4-7,0.3719001412329934,0
2,20,67389,28607,Core 0-3,0.675991942263455,0
12,20,22057,39408,Core 0-3,0.43758501726875243,0
20,13,69920,44402,Core 4-7,0.6718941763108569,0
12,6,9462,37451,Core 0-3,0.4686135217619923,0
23,26,35391,31763,Core 4-7,0.30747315628349137,0
28,16,76567,7132,Core 4-7,0.5959810485384205,0
19,11,36729,31843,Core 0-3,0.612032249139454,0
16,14,95679,21729,Core 4-7,0.2539131140345168,0
2,15,84193,11010,Core 0-3,0.7271459481287084,0
8,21,94748,22190,Core 4-7,0.8041718872613145,0
2,5,47419,29755,Core 0-3,0.6253351263766843,0
10,25,16796,16631,Core 0-3,0.5154749296964772,0
16,6,51392,12814,Core 0-3,0.9023391006494532,0
7,15,21425,11864,Core 4-7,0.6078110260934504,0
27,19,96862,8109,Core 4-7,0.5394447005331598,0
19,11,50044,9384,Core 0-3,0.8399796411263711,0
20,20,92285,36334,Core 4-7,0.8205337481308694,0
22,25,16924,17434,Core 0-3,0.21216506747788882,0
27,6,41128,16258,Core 0-3,0.39916591808392526,0
3,11,62967,19206,Core 0-3,0.6171332591787413,0
17,8,17444,37992,Core 0-3,0.7454699334914153,0
28,27,79421,49665,Core 4-7,0.2668944735897526,0
8,23,76323,20282,Core 4-7,0.681572644688037,0
4,12,59479,2453,Core 0-3,0.41908574241597624,0
1,17,56284,21772,Core 4-7,0.6434931539309463,0
18,1,13237,1948,Core 4-7,0.3866059951463315,0
22,10,62726,30796,Core 4-7,0.03342010779115118,0
1,14,64699,4389,Core 0-3,0.14576785630153472,0
9,7,56525,37474,Core 4-7,0.2747838908449735,0
14,29,19569,45122,Core 0-3,0.38168901254467574,1
7,18,53414,22685,Core 4-7,0.49856327421390495,0
8,9,6871,41782,Core 0-3,0.3964819671307285,0
8,28,2814,34135,Core 4-7,0.49052543866023157,0
22,16,4335,49161,Core 4-7,0.40072316579428713,0
24,10,35760,30863,Core 4-7,0.4990618833914437,0
23,12,63685,49491,Core 0-3,0.6861338514865667,0
1,9,79492,17754,Core 4-7,0.4970053942879495,0
3,14,3132,8908,Core 0-3,0.6081702214155115,0
9,28,34883,33780,Core 4-7,0.6428725938431726,0
8,2,34299,43423,Core 0-3,0.4684325159320481,0
5,25,83612,15242,Core 0-3,0.1418298968846471,0
1,25,95629,26723,Core 4-7,0.5505391450953872,0
2,10,47608,42070,Core 4-7,0.36518078655910835,0
10,22,64312,30270,Core 4-7,0.6724818723528222,0
14,21,84619,10370,Core 4-7,0.77313179284718,0
15,10,63297,5337,Core 4-7,0.44849177453051386,0
10,2,50032,34167,Core 4-7,0.5327857059179811,0
9,6,8087,28063,Core 4-7,0.633572467595987,0
12,11,11724,28092,Core 0-3,0.33742210248208127,0
10,9,73092,40468,Core 4-7,0.501845456460884,0
24,3,20723,42671,Core 4-7,0.19049841482745677,0
9,19,63417,30813,Core 0-3,0.7088633592801129,0
18,11,1850,8633,Core 0-3,0.8372193692049258,0
19,4,92065,28705,Core 4-7,0.5199884403526691,0
19,15,70722,1294,Core 4-7,0.3496394550587926,0
17,26,48185,2575,Core 0-3,0.5523014625799075,0
2,27,16147,23457,Core 4-7,0.24502020331335095,0
10,12,20015,16990,Core 4-7,0.41281237287024414,0
5,4,34419,48661,Core 0-3,0.41636177549097514,0
7,15,92018,30608,Core 0-3,0.395654910019342,0
6,17,67229,21587,Core 4-7,0.5438408558154774,0
